,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6858,0.895,0.543,11,-6.766,0,0.298,0.181,0.0,0.12,0.555,120.078,audio_features,2iCDO8ePNuCvMiMFc0FQdA,spotify:track:2iCDO8ePNuCvMiMFc0FQdA,https://api.spotify.com/v1/tracks/2iCDO8ePNuCvMiMFc0FQdA,https://api.spotify.com/v1/audio-analysis/2iCDO8ePNuCvMiMFc0FQdA,193987,4
6859,0.748,0.607,7,-6.067,1,0.212,0.022,0.0,0.1,0.618,80.98,audio_features,2Ep9xSNftebXZkSQp1yM25,spotify:track:2Ep9xSNftebXZkSQp1yM25,https://api.spotify.com/v1/tracks/2Ep9xSNftebXZkSQp1yM25,https://api.spotify.com/v1/audio-analysis/2Ep9xSNftebXZkSQp1yM25,142227,4
6860,0.744,0.535,6,-9.499,0,0.0736,0.279,0.0,0.143,0.106,132.86,audio_features,4xTRiW8KxQjf6JxeyozXkZ,spotify:track:4xTRiW8KxQjf6JxeyozXkZ,https://api.spotify.com/v1/tracks/4xTRiW8KxQjf6JxeyozXkZ,https://api.spotify.com/v1/audio-analysis/4xTRiW8KxQjf6JxeyozXkZ,144373,4
6861,0.884,0.675,5,-7.209,0,0.185,0.134,0.0,0.13,0.452,133.963,audio_features,6hP9uvjkqnt8u2i9u2xhJC,spotify:track:6hP9uvjkqnt8u2i9u2xhJC,https://api.spotify.com/v1/tracks/6hP9uvjkqnt8u2i9u2xhJC,https://api.spotify.com/v1/audio-analysis/6hP9uvjkqnt8u2i9u2xhJC,122693,4
6862,0.903,0.537,5,-6.854,0,0.283,0.16,0.0,0.129,0.737,115.013,audio_features,0boodYr1uIpSVmGSP65Fmk,spotify:track:0boodYr1uIpSVmGSP65Fmk,https://api.spotify.com/v1/tracks/0boodYr1uIpSVmGSP65Fmk,https://api.spotify.com/v1/audio-analysis/0boodYr1uIpSVmGSP65Fmk,120000,4
6863,0.798,0.572,1,-6.627,1,0.17,0.027,0.0,0.099,0.293,155.933,audio_features,2Hph3X77ySNgBCIak5CMc6,spotify:track:2Hph3X77ySNgBCIak5CMc6,https://api.spotify.com/v1/tracks/2Hph3X77ySNgBCIak5CMc6,https://api.spotify.com/v1/audio-analysis/2Hph3X77ySNgBCIak5CMc6,138453,4
6864,0.867,0.647,10,-8.765,0,0.583,0.04,0.0,0.131,0.56,77.471,audio_features,5ts6i8uvQcihNqmUcxRMFk,spotify:track:5ts6i8uvQcihNqmUcxRMFk,https://api.spotify.com/v1/tracks/5ts6i8uvQcihNqmUcxRMFk,https://api.spotify.com/v1/audio-analysis/5ts6i8uvQcihNqmUcxRMFk,210587,4
6865,0.895,0.573,2,-8.332,0,0.0881,0.194,0.0,0.0799,0.585,119.983,audio_features,2uir82NkzZ8yIT01L6UoJj,spotify:track:2uir82NkzZ8yIT01L6UoJj,https://api.spotify.com/v1/tracks/2uir82NkzZ8yIT01L6UoJj,https://api.spotify.com/v1/audio-analysis/2uir82NkzZ8yIT01L6UoJj,152000,4
6866,0.724,0.549,1,-7.294,1,0.262,0.0376,0.0,0.45,0.175,156.186,audio_features,1x4Lh9haIoqC5EkyDXLiGo,spotify:track:1x4Lh9haIoqC5EkyDXLiGo,https://api.spotify.com/v1/tracks/1x4Lh9haIoqC5EkyDXLiGo,https://api.spotify.com/v1/audio-analysis/1x4Lh9haIoqC5EkyDXLiGo,172333,4
6867,0.588,0.402,10,-10.812,1,0.251,0.181,0.0,0.121,0.216,175.667,audio_features,18vfufHymhqpdaoE1ApnLT,spotify:track:18vfufHymhqpdaoE1ApnLT,https://api.spotify.com/v1/tracks/18vfufHymhqpdaoE1ApnLT,https://api.spotify.com/v1/audio-analysis/18vfufHymhqpdaoE1ApnLT,261867,4
