,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6752,0.584,0.997,4,-4.124,0,0.157,0.00575,0.312,0.0618,0.0387,137.968,audio_features,6i3EbOWzuFRS66ATAy5Afo,spotify:track:6i3EbOWzuFRS66ATAy5Afo,https://api.spotify.com/v1/tracks/6i3EbOWzuFRS66ATAy5Afo,https://api.spotify.com/v1/audio-analysis/6i3EbOWzuFRS66ATAy5Afo,139133,4
6753,0.466,0.993,10,-6.194,0,0.181,0.00164,0.889,0.639,0.0337,138.013,audio_features,5npZINHnYzhUDsKyB8MDry,spotify:track:5npZINHnYzhUDsKyB8MDry,https://api.spotify.com/v1/tracks/5npZINHnYzhUDsKyB8MDry,https://api.spotify.com/v1/audio-analysis/5npZINHnYzhUDsKyB8MDry,250400,4
6754,0.416,0.994,4,-5.861,0,0.157,0.00017,0.557,0.332,0.0359,138.013,audio_features,3mhyzZ9LmSmn8Pk1eeaVnX,spotify:track:3mhyzZ9LmSmn8Pk1eeaVnX,https://api.spotify.com/v1/tracks/3mhyzZ9LmSmn8Pk1eeaVnX,https://api.spotify.com/v1/audio-analysis/3mhyzZ9LmSmn8Pk1eeaVnX,285240,4
6755,0.543,0.993,11,-4.926,0,0.0623,0.000174,0.866,0.0577,0.132,137.98,audio_features,0LWQ80IbCM9TQn4rsTpkr5,spotify:track:0LWQ80IbCM9TQn4rsTpkr5,https://api.spotify.com/v1/tracks/0LWQ80IbCM9TQn4rsTpkr5,https://api.spotify.com/v1/audio-analysis/0LWQ80IbCM9TQn4rsTpkr5,240013,4
6756,0.604,0.998,4,-4.77,0,0.127,8.46e-05,0.555,0.268,0.0311,138.026,audio_features,1RWdUofveOMRnGq3ZAYJNY,spotify:track:1RWdUofveOMRnGq3ZAYJNY,https://api.spotify.com/v1/tracks/1RWdUofveOMRnGq3ZAYJNY,https://api.spotify.com/v1/audio-analysis/1RWdUofveOMRnGq3ZAYJNY,170427,4
6757,0.485,0.991,3,-5.809,0,0.125,0.00082,0.545,0.297,0.239,137.996,audio_features,0GNPmSlBfoatsCQqk6QkjD,spotify:track:0GNPmSlBfoatsCQqk6QkjD,https://api.spotify.com/v1/tracks/0GNPmSlBfoatsCQqk6QkjD,https://api.spotify.com/v1/audio-analysis/0GNPmSlBfoatsCQqk6QkjD,264347,4
6758,0.575,0.989,11,-4.178,0,0.0984,0.00129,0.877,0.055,0.223,137.992,audio_features,33NIBHOCws6aCNg6SzXEwD,spotify:track:33NIBHOCws6aCNg6SzXEwD,https://api.spotify.com/v1/tracks/33NIBHOCws6aCNg6SzXEwD,https://api.spotify.com/v1/audio-analysis/33NIBHOCws6aCNg6SzXEwD,236493,4
6759,0.545,0.997,11,-6.037,0,0.0792,0.000458,0.336,0.348,0.308,137.989,audio_features,5BOGCE86zP9ZeCmYzo63yw,spotify:track:5BOGCE86zP9ZeCmYzo63yw,https://api.spotify.com/v1/tracks/5BOGCE86zP9ZeCmYzo63yw,https://api.spotify.com/v1/audio-analysis/5BOGCE86zP9ZeCmYzo63yw,172213,4
6760,0.53,0.982,9,-6.51,1,0.0567,0.000391,0.81,0.105,0.227,137.994,audio_features,4DAlQeL2nQxp9y5t2vtqsP,spotify:track:4DAlQeL2nQxp9y5t2vtqsP,https://api.spotify.com/v1/tracks/4DAlQeL2nQxp9y5t2vtqsP,https://api.spotify.com/v1/audio-analysis/4DAlQeL2nQxp9y5t2vtqsP,273027,4
6761,0.449,0.986,8,-5.898,0,0.0679,0.000449,0.821,0.11,0.375,138.027,audio_features,6qztzWnfAtSustIV4EWK1O,spotify:track:6qztzWnfAtSustIV4EWK1O,https://api.spotify.com/v1/tracks/6qztzWnfAtSustIV4EWK1O,https://api.spotify.com/v1/audio-analysis/6qztzWnfAtSustIV4EWK1O,203493,4
