,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2256,0.769,0.536,10,-7.635,0,0.373,0.343,0.000876,0.086,0.634,119.942,audio_features,3vgnIekbnEgNZ53VqunEYB,spotify:track:3vgnIekbnEgNZ53VqunEYB,https://api.spotify.com/v1/tracks/3vgnIekbnEgNZ53VqunEYB,https://api.spotify.com/v1/audio-analysis/3vgnIekbnEgNZ53VqunEYB,205573,5
2257,0.666,0.808,4,-4.31,0,0.0392,0.00285,0.00836,0.096,0.587,94.997,audio_features,2Xvzd7yz7JHixeAy0KbQ1i,spotify:track:2Xvzd7yz7JHixeAy0KbQ1i,https://api.spotify.com/v1/tracks/2Xvzd7yz7JHixeAy0KbQ1i,https://api.spotify.com/v1/audio-analysis/2Xvzd7yz7JHixeAy0KbQ1i,243947,4
2258,0.594,0.382,0,-11.533,1,0.163,0.904,0.00162,0.112,0.22,82.452,audio_features,5aQuWJH8QKETB9vk6V8RRf,spotify:track:5aQuWJH8QKETB9vk6V8RRf,https://api.spotify.com/v1/tracks/5aQuWJH8QKETB9vk6V8RRf,https://api.spotify.com/v1/audio-analysis/5aQuWJH8QKETB9vk6V8RRf,208000,4
2259,0.605,0.658,4,-6.125,0,0.0556,0.471,0.00332,0.0864,0.287,128.045,audio_features,7F6oJBTHy9KOmfsrlAWMnp,spotify:track:7F6oJBTHy9KOmfsrlAWMnp,https://api.spotify.com/v1/tracks/7F6oJBTHy9KOmfsrlAWMnp,https://api.spotify.com/v1/audio-analysis/7F6oJBTHy9KOmfsrlAWMnp,221520,4
2260,0.696,0.568,5,-8.017,1,0.0369,0.475,2.44e-05,0.0922,0.504,153.93,audio_features,2YOv28AjqTpcdpGEywHjn5,spotify:track:2YOv28AjqTpcdpGEywHjn5,https://api.spotify.com/v1/tracks/2YOv28AjqTpcdpGEywHjn5,https://api.spotify.com/v1/audio-analysis/2YOv28AjqTpcdpGEywHjn5,202600,4
2261,0.6,0.528,4,-6.16,1,0.0566,0.118,4.33e-05,0.102,0.257,139.875,audio_features,0bLowXLgdIJpwshdIh2SGi,spotify:track:0bLowXLgdIJpwshdIh2SGi,https://api.spotify.com/v1/tracks/0bLowXLgdIJpwshdIh2SGi,https://api.spotify.com/v1/audio-analysis/0bLowXLgdIJpwshdIh2SGi,199400,4
2262,0.638,0.411,2,-5.979,1,0.042,0.55,0.0,0.141,0.158,96.969,audio_features,7oF2B0C0JBPWv024xRk62i,spotify:track:7oF2B0C0JBPWv024xRk62i,https://api.spotify.com/v1/tracks/7oF2B0C0JBPWv024xRk62i,https://api.spotify.com/v1/audio-analysis/7oF2B0C0JBPWv024xRk62i,180120,4
2263,0.456,0.492,2,-7.963,0,0.476,0.527,0.00949,0.256,0.611,119.346,audio_features,001EUfePM0bNr45cJ7OMOV,spotify:track:001EUfePM0bNr45cJ7OMOV,https://api.spotify.com/v1/tracks/001EUfePM0bNr45cJ7OMOV,https://api.spotify.com/v1/audio-analysis/001EUfePM0bNr45cJ7OMOV,168040,4
2264,0.639,0.402,7,-8.734,1,0.158,0.594,0.0,0.382,0.766,91.966,audio_features,0uO63e6oJSKKz7qGtHKikg,spotify:track:0uO63e6oJSKKz7qGtHKikg,https://api.spotify.com/v1/tracks/0uO63e6oJSKKz7qGtHKikg,https://api.spotify.com/v1/audio-analysis/0uO63e6oJSKKz7qGtHKikg,171133,4
2265,0.4,0.662,11,-6.042,0,0.199,0.424,0.0,0.0886,0.324,81.177,audio_features,0MwZZxex2njNRGVZlNqwrW,spotify:track:0MwZZxex2njNRGVZlNqwrW,https://api.spotify.com/v1/tracks/0MwZZxex2njNRGVZlNqwrW,https://api.spotify.com/v1/audio-analysis/0MwZZxex2njNRGVZlNqwrW,175773,4
2266,0.619,0.752,5,-4.22,0,0.0496,0.0171,0.000107,0.0949,0.462,122.133,audio_features,38gix3fEAIc2uQsGUSd9uz,spotify:track:38gix3fEAIc2uQsGUSd9uz,https://api.spotify.com/v1/tracks/38gix3fEAIc2uQsGUSd9uz,https://api.spotify.com/v1/audio-analysis/38gix3fEAIc2uQsGUSd9uz,195027,4
2267,0.522,0.434,7,-9.237,0,0.179,0.346,9.01e-06,0.107,0.559,106.672,audio_features,6DHpk38JGxvdOZHO087p29,spotify:track:6DHpk38JGxvdOZHO087p29,https://api.spotify.com/v1/tracks/6DHpk38JGxvdOZHO087p29,https://api.spotify.com/v1/audio-analysis/6DHpk38JGxvdOZHO087p29,171240,5
2268,0.469,0.645,0,-4.443,1,0.0515,0.00441,0.000473,0.0855,0.305,96.094,audio_features,3RBHLxDbuEonljVAlGfRcg,spotify:track:3RBHLxDbuEonljVAlGfRcg,https://api.spotify.com/v1/tracks/3RBHLxDbuEonljVAlGfRcg,https://api.spotify.com/v1/audio-analysis/3RBHLxDbuEonljVAlGfRcg,187160,1
2269,0.748,0.627,7,-6.029,1,0.0639,0.131,0.0,0.0852,0.524,120.963,audio_features,5wkq8re1ejJ9gXFtx6Dq7O,spotify:track:5wkq8re1ejJ9gXFtx6Dq7O,https://api.spotify.com/v1/tracks/5wkq8re1ejJ9gXFtx6Dq7O,https://api.spotify.com/v1/audio-analysis/5wkq8re1ejJ9gXFtx6Dq7O,188491,4
2270,0.46,0.566,9,-5.637,1,0.0502,0.239,5.96e-06,0.0967,0.189,168.408,audio_features,1VOr7K3YYF25J50BtUjFPK,spotify:track:1VOr7K3YYF25J50BtUjFPK,https://api.spotify.com/v1/tracks/1VOr7K3YYF25J50BtUjFPK,https://api.spotify.com/v1/audio-analysis/1VOr7K3YYF25J50BtUjFPK,185373,4
2271,0.655,0.482,8,-5.978,1,0.0726,0.616,1.57e-05,0.314,0.274,99.59,audio_features,73FH9i3812UT5NLrc4k8y8,spotify:track:73FH9i3812UT5NLrc4k8y8,https://api.spotify.com/v1/tracks/73FH9i3812UT5NLrc4k8y8,https://api.spotify.com/v1/audio-analysis/73FH9i3812UT5NLrc4k8y8,193187,4
